DATE: Fri, 05 Jun 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,23.700000762939453,41.29999923706055
00:01:02,23.700000762939453,41.5
00:02:01,23.700000762939453,41.5
00:03:02,23.700000762939453,41.70000076293945
00:04:02,23.700000762939453,41.20000076293945
00:05:02,23.600000381469727,40.900001525878906
00:06:01,23.700000762939453,41.099998474121094
00:07:01,23.600000381469727,41.0
00:08:01,23.600000381469727,41.099998474121094
00:09:01,23.600000381469727,41.0
00:10:02,23.600000381469727,41.099998474121094
00:11:02,23.600000381469727,41.099998474121094
00:12:02,23.600000381469727,41.099998474121094
00:13:02,23.5,41.099998474121094
00:14:01,23.600000381469727,41.099998474121094
00:15:01,23.600000381469727,41.20000076293945
00:16:01,23.600000381469727,41.29999923706055
00:17:01,23.5,41.29999923706055
00:18:01,23.5,41.400001525878906
00:19:02,23.5,41.29999923706055
00:20:02,23.5,41.400001525878906
00:21:02,23.5,41.400001525878906
00:22:02,23.5,41.400001525878906
00:23:01,23.5,41.5
00:24:01,23.399999618530273,41.400001525878906
00:25:02,23.5,41.599998474121094
00:26:02,23.5,41.599998474121094
00:27:02,23.5,41.599998474121094
00:28:02,23.399999618530273,41.599998474121094
00:29:01,23.399999618530273,41.599998474121094
00:30:02,23.399999618530273,41.70000076293945
00:31:01,23.399999618530273,41.70000076293945
00:32:01,23.399999618530273,41.79999923706055
00:33:01,23.399999618530273,41.79999923706055
00:34:01,23.399999618530273,41.79999923706055
00:35:02,23.299999237060547,41.79999923706055
00:36:01,23.399999618530273,41.900001525878906
00:37:01,23.299999237060547,41.900001525878906
00:38:01,23.399999618530273,41.900001525878906
00:39:01,23.299999237060547,41.900001525878906
00:40:02,23.299999237060547,41.900001525878906
00:41:01,23.399999618530273,41.900001525878906
00:42:01,23.399999618530273,42.0
00:43:02,23.399999618530273,42.0
00:44:02,23.299999237060547,42.0
00:45:02,23.299999237060547,42.099998474121094
00:46:02,23.299999237060547,42.099998474121094
00:47:01,23.299999237060547,42.0
00:48:01,23.299999237060547,42.0
00:49:01,23.299999237060547,42.099998474121094
00:50:02,23.299999237060547,42.099998474121094
00:51:01,23.299999237060547,42.099998474121094
00:52:02,23.299999237060547,42.099998474121094
00:53:01,23.299999237060547,42.099998474121094
00:54:02,23.299999237060547,42.20000076293945
00:55:02,23.299999237060547,42.20000076293945
00:56:02,23.299999237060547,42.29999923706055
00:57:02,23.200000762939453,42.29999923706055
00:58:02,23.200000762939453,42.29999923706055
00:59:01,23.200000762939453,42.29999923706055
01:00:01,23.299999237060547,42.400001525878906
01:01:01,23.200000762939453,42.29999923706055
01:02:02,23.200000762939453,42.400001525878906
01:03:02,23.200000762939453,42.29999923706055
01:04:02,23.200000762939453,42.29999923706055
01:05:02,23.200000762939453,42.29999923706055
01:06:01,23.200000762939453,42.29999923706055
01:07:01,23.200000762939453,42.29999923706055
01:08:01,23.200000762939453,42.5
01:09:01,23.100000381469727,42.099998474121094
01:10:02,23.100000381469727,42.0
01:11:02,23.200000762939453,42.0
01:12:02,23.100000381469727,42.0
01:13:02,23.200000762939453,41.900001525878906
01:14:02,23.100000381469727,41.79999923706055
01:15:02,23.100000381469727,41.900001525878906
01:16:01,23.100000381469727,41.79999923706055
01:17:01,23.100000381469727,41.79999923706055
01:18:01,23.0,41.70000076293945
01:19:01,23.100000381469727,41.900001525878906
01:20:02,23.0,41.79999923706055
01:21:02,23.0,41.79999923706055
01:22:02,23.0,42.099998474121094
01:23:01,23.0,41.79999923706055
01:24:01,23.0,41.79999923706055
01:25:02,23.0,41.900001525878906
01:26:01,23.0,41.79999923706055
01:27:01,22.899999618530273,41.79999923706055
01:28:02,23.0,41.900001525878906
01:29:02,22.899999618530273,41.900001525878906
01:30:02,22.899999618530273,42.0
01:31:01,22.899999618530273,41.900001525878906
01:32:01,22.899999618530273,41.900001525878906
01:33:02,22.899999618530273,42.0
01:34:02,22.899999618530273,42.0
01:35:01,22.899999618530273,42.0
01:36:01,22.899999618530273,42.0
01:37:02,22.899999618530273,42.400001525878906
01:38:02,22.899999618530273,42.0
01:39:02,22.899999618530273,42.20000076293945
01:40:02,22.799999237060547,42.099998474121094
01:41:01,22.799999237060547,42.0
01:42:01,22.899999618530273,42.29999923706055
01:43:01,22.899999618530273,42.29999923706055
01:44:01,22.799999237060547,42.20000076293945
01:45:01,22.799999237060547,42.29999923706055
01:46:02,22.799999237060547,42.20000076293945
01:47:01,22.799999237060547,42.29999923706055
01:48:01,22.799999237060547,42.29999923706055
01:49:01,22.799999237060547,42.20000076293945
01:50:02,22.799999237060547,42.20000076293945
01:51:01,22.799999237060547,42.29999923706055
01:52:01,22.799999237060547,42.400001525878906
01:53:02,22.799999237060547,42.29999923706055
01:54:01,22.700000762939453,42.29999923706055
01:55:02,22.799999237060547,42.20000076293945
01:56:02,22.799999237060547,42.099998474121094
01:57:02,22.799999237060547,42.29999923706055
01:58:02,22.700000762939453,42.29999923706055
01:59:02,22.700000762939453,42.400001525878906
02:00:02,22.700000762939453,42.5
02:01:02,22.700000762939453,42.70000076293945
02:02:02,22.700000762939453,42.599998474121094
02:03:01,22.700000762939453,42.70000076293945
02:04:01,22.700000762939453,42.599998474121094
02:05:02,22.700000762939453,42.599998474121094
02:06:01,22.700000762939453,42.599998474121094
02:07:01,22.700000762939453,42.599998474121094
02:08:02,22.700000762939453,42.5
02:09:02,22.700000762939453,42.5
02:10:02,22.700000762939453,42.599998474121094
02:11:01,22.700000762939453,42.79999923706055
02:12:01,22.700000762939453,42.599998474121094
02:13:01,22.700000762939453,42.79999923706055
02:14:01,22.600000381469727,42.5
02:15:02,22.700000762939453,42.79999923706055
02:16:02,22.600000381469727,42.400001525878906
02:17:02,22.600000381469727,42.400001525878906
02:18:01,22.600000381469727,42.599998474121094
02:19:01,22.600000381469727,42.70000076293945
02:20:02,22.600000381469727,42.900001525878906
02:21:02,22.600000381469727,42.599998474121094
02:22:02,22.600000381469727,42.599998474121094
02:23:01,22.600000381469727,42.5
02:24:02,22.600000381469727,42.5
02:25:02,22.5,42.400001525878906
02:26:01,22.5,42.400001525878906
02:27:02,22.5,42.5
02:28:01,22.600000381469727,42.29999923706055
02:29:01,22.5,42.5
02:30:02,22.5,42.599998474121094
02:31:02,22.5,42.5
02:32:02,22.5,42.599998474121094
02:33:02,22.5,42.5
02:34:02,22.5,42.599998474121094
02:35:02,22.5,42.5
02:36:01,22.399999618530273,42.5
02:37:01,22.399999618530273,42.599998474121094
02:38:01,22.399999618530273,42.5
02:39:01,22.399999618530273,42.599998474121094
02:40:02,22.399999618530273,42.5
02:41:02,22.399999618530273,42.599998474121094
02:42:01,22.399999618530273,42.599998474121094
02:43:01,22.399999618530273,42.5
02:44:02,22.399999618530273,42.599998474121094
02:45:02,22.399999618530273,42.5
02:46:02,22.299999237060547,42.599998474121094
02:47:01,22.299999237060547,42.599998474121094
02:48:01,22.399999618530273,42.5
02:49:01,22.399999618530273,42.599998474121094
02:50:02,22.299999237060547,42.599998474121094
02:51:01,22.299999237060547,42.599998474121094
02:52:01,22.299999237060547,42.599998474121094
02:53:01,22.299999237060547,42.70000076293945
02:54:01,22.299999237060547,42.70000076293945
02:55:01,22.299999237060547,42.79999923706055
02:56:01,22.299999237060547,42.70000076293945
02:57:02,22.299999237060547,42.70000076293945
02:58:02,22.299999237060547,42.79999923706055
02:59:02,22.200000762939453,42.599998474121094
03:00:02,22.299999237060547,43.099998474121094
03:01:02,22.299999237060547,42.79999923706055
03:02:01,22.200000762939453,42.79999923706055
03:03:01,22.200000762939453,42.70000076293945
03:04:02,22.200000762939453,42.599998474121094
03:05:02,22.200000762939453,42.599998474121094
03:06:02,22.200000762939453,42.900001525878906
03:07:02,22.299999237060547,42.70000076293945
03:08:01,22.200000762939453,42.599998474121094
03:09:01,22.200000762939453,42.70000076293945
03:10:02,22.200000762939453,42.79999923706055
03:11:01,22.200000762939453,42.599998474121094
03:12:01,22.200000762939453,42.70000076293945
03:13:01,22.200000762939453,42.79999923706055
03:14:01,22.200000762939453,42.900001525878906
03:15:01,22.100000381469727,42.70000076293945
03:16:02,22.100000381469727,42.70000076293945
03:17:02,22.200000762939453,42.70000076293945
03:18:01,22.200000762939453,42.79999923706055
03:19:01,22.100000381469727,42.900001525878906
03:20:02,22.100000381469727,42.79999923706055
03:21:01,22.100000381469727,42.79999923706055
03:22:01,22.100000381469727,42.599998474121094
03:23:01,22.100000381469727,42.70000076293945
03:24:02,22.100000381469727,42.79999923706055
03:25:02,22.100000381469727,43.0
03:26:02,22.100000381469727,42.900001525878906
03:27:02,22.100000381469727,42.79999923706055
03:28:01,22.100000381469727,42.79999923706055
03:29:01,22.100000381469727,43.0
03:30:02,22.0,42.79999923706055
03:31:01,22.100000381469727,42.79999923706055
03:32:01,22.0,43.099998474121094
03:33:02,22.0,42.900001525878906
03:34:02,22.0,42.79999923706055
03:35:01,22.0,42.79999923706055
03:36:01,22.0,42.900001525878906
03:37:01,22.0,43.0
03:38:02,22.0,42.900001525878906
03:39:02,22.0,43.0
03:40:02,22.0,43.0
03:41:02,22.0,42.900001525878906
03:42:01,22.0,43.0
03:43:01,22.0,42.900001525878906
03:44:01,22.0,42.900001525878906
03:45:01,21.899999618530273,42.900001525878906
03:46:02,22.0,42.900001525878906
03:47:02,21.899999618530273,42.900001525878906
03:48:01,22.0,43.0
03:49:01,22.0,42.900001525878906
03:50:02,21.899999618530273,43.0
03:51:01,21.899999618530273,43.0
03:52:01,22.0,43.0
03:53:02,21.899999618530273,43.0
03:54:02,21.899999618530273,43.099998474121094
03:55:02,21.899999618530273,43.0
03:56:02,21.899999618530273,43.099998474121094
03:57:01,21.899999618530273,43.099998474121094
03:58:02,21.899999618530273,43.099998474121094
03:59:01,21.899999618530273,43.099998474121094
04:00:01,21.899999618530273,43.20000076293945
04:01:01,21.899999618530273,43.20000076293945
04:02:02,21.899999618530273,43.20000076293945
04:03:01,21.799999237060547,43.20000076293945
04:04:01,21.899999618530273,43.20000076293945
04:05:02,21.799999237060547,43.099998474121094
04:06:01,21.799999237060547,43.099998474121094
04:07:02,21.799999237060547,43.099998474121094
04:08:01,21.799999237060547,43.20000076293945
04:09:02,21.799999237060547,43.20000076293945
04:10:01,21.799999237060547,43.099998474121094
04:11:01,21.799999237060547,43.20000076293945
04:12:01,21.799999237060547,43.20000076293945
04:13:01,21.799999237060547,43.29999923706055
04:14:01,21.799999237060547,43.29999923706055
04:15:01,21.799999237060547,43.29999923706055
04:16:01,21.700000762939453,43.29999923706055
04:17:01,21.799999237060547,43.400001525878906
04:18:01,21.799999237060547,43.400001525878906
04:19:01,21.799999237060547,43.400001525878906
04:20:02,21.799999237060547,43.400001525878906
04:21:02,21.799999237060547,43.400001525878906
04:22:02,21.700000762939453,43.400001525878906
04:23:02,21.799999237060547,43.400001525878906
04:24:02,21.799999237060547,43.5
04:25:02,21.700000762939453,43.400001525878906
04:26:02,21.700000762939453,43.5
04:27:02,21.700000762939453,43.400001525878906
04:28:02,21.700000762939453,43.400001525878906
04:29:01,21.700000762939453,43.400001525878906
04:30:02,21.700000762939453,43.5
04:31:02,21.700000762939453,43.400001525878906
04:32:02,21.700000762939453,43.5
