DATE: Thu, 08 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,20.100000381469727,54.0
00:01:01,20.100000381469727,54.0
00:02:02,20.100000381469727,53.900001525878906
00:03:01,20.0,53.900001525878906
00:04:01,20.0,53.900001525878906
00:05:02,20.100000381469727,54.0
00:06:01,20.0,53.900001525878906
00:07:01,20.100000381469727,54.0
00:08:01,20.100000381469727,54.099998474121094
00:09:01,20.0,53.900001525878906
00:10:02,20.0,53.79999923706055
00:11:02,20.100000381469727,53.900001525878906
00:12:02,20.100000381469727,53.900001525878906
00:13:02,20.0,53.79999923706055
00:14:01,20.100000381469727,53.79999923706055
00:15:01,20.100000381469727,53.900001525878906
00:16:01,20.0,53.900001525878906
00:17:01,20.0,53.900001525878906
00:18:02,20.0,53.900001525878906
00:19:02,20.0,53.900001525878906
00:20:02,20.0,53.79999923706055
00:21:02,20.0,53.79999923706055
00:22:01,20.0,53.900001525878906
00:23:01,20.0,54.0
00:24:01,20.0,54.0
00:25:01,20.0,54.0
00:26:01,20.0,53.900001525878906
00:27:01,20.0,53.900001525878906
00:28:01,20.0,54.20000076293945
00:29:01,20.0,54.099998474121094
00:30:02,19.899999618530273,54.0
00:31:01,20.0,54.0
00:32:01,19.899999618530273,54.0
00:33:02,20.0,54.0
00:34:01,20.0,54.099998474121094
00:35:01,20.0,53.900001525878906
00:36:01,20.0,54.0
00:37:01,20.0,53.900001525878906
00:38:01,20.0,53.79999923706055
00:39:01,19.899999618530273,53.79999923706055
00:40:02,19.899999618530273,53.79999923706055
00:41:01,19.899999618530273,53.79999923706055
00:42:01,19.899999618530273,53.900001525878906
00:43:01,19.899999618530273,53.900001525878906
00:44:01,19.899999618530273,53.900001525878906
00:45:02,19.899999618530273,53.79999923706055
00:46:02,19.899999618530273,53.79999923706055
00:47:01,19.899999618530273,53.70000076293945
00:48:01,19.899999618530273,53.79999923706055
00:49:01,19.899999618530273,53.70000076293945
00:50:02,19.899999618530273,53.79999923706055
00:51:02,19.899999618530273,53.900001525878906
00:52:02,19.899999618530273,54.0
00:53:02,19.799999237060547,53.79999923706055
00:54:01,19.899999618530273,53.79999923706055
00:55:01,19.799999237060547,53.70000076293945
00:56:01,19.799999237060547,53.599998474121094
00:57:02,19.799999237060547,53.70000076293945
00:58:02,19.799999237060547,53.70000076293945
00:59:01,19.799999237060547,53.70000076293945
01:00:02,19.799999237060547,53.70000076293945
01:01:02,19.799999237060547,53.70000076293945
01:02:02,19.799999237060547,53.70000076293945
01:03:01,19.799999237060547,53.70000076293945
01:04:01,19.799999237060547,53.70000076293945
01:05:02,19.799999237060547,53.599998474121094
01:06:01,19.799999237060547,53.599998474121094
01:07:01,19.799999237060547,53.599998474121094
01:08:01,19.799999237060547,53.5
01:09:02,19.799999237060547,53.599998474121094
01:10:02,19.799999237060547,53.79999923706055
01:11:02,19.799999237060547,53.79999923706055
01:12:02,19.799999237060547,53.70000076293945
01:13:02,19.799999237060547,53.70000076293945
01:14:02,19.700000762939453,53.70000076293945
01:15:01,19.700000762939453,53.79999923706055
01:16:01,19.799999237060547,53.79999923706055
01:17:01,19.700000762939453,53.70000076293945
01:18:01,19.700000762939453,53.70000076293945
01:19:01,19.799999237060547,53.70000076293945
01:20:02,19.700000762939453,53.79999923706055
01:21:01,19.700000762939453,53.900001525878906
01:22:01,19.700000762939453,53.900001525878906
01:23:02,19.700000762939453,53.900001525878906
01:24:02,19.700000762939453,53.900001525878906
01:25:02,19.700000762939453,53.79999923706055
01:26:02,19.700000762939453,53.79999923706055
01:27:01,19.700000762939453,53.79999923706055
01:28:01,19.700000762939453,53.79999923706055
01:29:02,19.700000762939453,53.900001525878906
01:30:02,19.700000762939453,53.79999923706055
01:31:02,19.700000762939453,53.900001525878906
01:32:02,19.700000762939453,53.79999923706055
01:33:02,19.700000762939453,53.70000076293945
01:34:01,19.799999237060547,53.70000076293945
01:35:01,19.700000762939453,53.70000076293945
01:36:02,19.700000762939453,53.599998474121094
01:37:02,19.700000762939453,53.70000076293945
01:38:02,19.700000762939453,53.599998474121094
01:39:01,19.700000762939453,53.599998474121094
01:40:02,19.700000762939453,53.599998474121094
01:41:01,19.700000762939453,53.599998474121094
01:42:01,19.700000762939453,53.5
01:43:01,19.700000762939453,53.5
01:44:01,19.700000762939453,53.599998474121094
01:45:01,19.700000762939453,53.599998474121094
01:46:01,19.700000762939453,53.70000076293945
01:47:01,19.700000762939453,53.599998474121094
01:48:02,19.700000762939453,53.599998474121094
01:49:01,19.700000762939453,53.599998474121094
01:50:02,19.700000762939453,53.5
01:51:02,19.600000381469727,53.5
01:52:01,19.700000762939453,53.599998474121094
01:53:01,19.600000381469727,53.599998474121094
01:54:01,19.600000381469727,53.5
01:55:01,19.600000381469727,53.5
01:56:02,19.600000381469727,53.5
01:57:02,19.600000381469727,53.5
01:58:02,19.600000381469727,53.5
01:59:02,19.600000381469727,53.5
02:00:02,19.600000381469727,53.599998474121094
02:01:01,19.600000381469727,53.599998474121094
02:02:02,19.600000381469727,53.599998474121094
02:03:01,19.600000381469727,53.599998474121094
02:04:02,19.600000381469727,53.599998474121094
02:05:02,19.600000381469727,53.599998474121094
02:06:02,19.600000381469727,53.70000076293945
02:07:02,19.5,53.599998474121094
02:08:02,19.600000381469727,53.599998474121094
02:09:02,19.600000381469727,53.5
02:10:02,19.5,53.400001525878906
02:11:01,19.5,53.400001525878906
02:12:02,19.600000381469727,53.400001525878906
02:13:02,19.5,53.5
02:14:01,19.600000381469727,53.5
02:15:01,19.600000381469727,53.5
02:16:01,19.600000381469727,53.5
02:17:01,19.5,53.5
02:18:02,19.5,53.5
02:19:02,19.5,53.70000076293945
02:20:02,19.5,53.70000076293945
02:21:01,19.5,53.79999923706055
02:22:01,19.5,53.70000076293945
02:23:01,19.5,53.599998474121094
02:24:01,19.5,53.599998474121094
02:25:01,19.5,53.5
02:26:01,19.5,53.5
02:27:01,19.5,53.599998474121094
02:28:01,19.5,53.5
02:29:02,19.5,53.5
02:30:02,19.5,53.70000076293945
02:31:01,19.5,53.70000076293945
02:32:01,19.5,53.70000076293945
02:33:01,19.5,53.599998474121094
02:34:01,19.5,53.5
02:35:01,19.5,53.5
02:36:02,19.5,53.5
02:37:02,19.600000381469727,53.400001525878906
02:38:02,19.5,53.400001525878906
02:39:02,19.5,53.400001525878906
02:40:02,19.5,53.29999923706055
02:41:01,19.5,53.20000076293945
02:42:02,19.5,53.29999923706055
02:43:02,19.5,53.099998474121094
02:44:02,19.5,53.20000076293945
02:45:02,19.5,53.29999923706055
02:46:02,19.5,53.29999923706055
02:47:02,19.5,53.29999923706055
02:48:01,19.5,53.400001525878906
02:49:01,19.5,53.400001525878906
02:50:02,19.5,53.400001525878906
02:51:02,19.5,53.29999923706055
02:52:02,19.5,53.29999923706055
02:53:02,19.5,53.20000076293945
02:54:02,19.5,53.20000076293945
