DATE: Mon, 21 Sep 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,21.600000381469727,58.20000076293945
00:01:02,21.600000381469727,57.900001525878906
00:02:02,21.5,57.79999923706055
00:03:02,21.600000381469727,57.900001525878906
00:04:01,21.600000381469727,57.900001525878906
00:05:02,21.5,57.79999923706055
00:06:01,21.600000381469727,57.900001525878906
00:07:01,21.600000381469727,57.900001525878906
00:08:01,21.5,57.900001525878906
00:09:02,21.600000381469727,57.79999923706055
00:10:02,21.5,57.900001525878906
00:11:01,21.600000381469727,57.900001525878906
00:12:01,21.600000381469727,58.0
00:13:01,21.5,58.0
00:14:02,21.600000381469727,57.900001525878906
00:15:02,21.600000381469727,57.900001525878906
00:16:02,21.600000381469727,57.900001525878906
00:17:01,21.600000381469727,58.0
00:18:01,21.600000381469727,58.29999923706055
00:19:01,21.600000381469727,57.900001525878906
00:20:02,21.600000381469727,57.79999923706055
00:21:01,21.600000381469727,57.900001525878906
00:22:01,21.600000381469727,58.0
00:23:02,21.600000381469727,58.0
00:24:02,21.600000381469727,58.0
00:25:02,21.600000381469727,58.0
00:26:02,21.600000381469727,58.0
00:27:01,21.600000381469727,58.0
00:28:01,21.600000381469727,58.0
00:29:01,21.600000381469727,57.79999923706055
00:30:02,21.600000381469727,57.900001525878906
00:31:02,21.600000381469727,57.900001525878906
00:32:02,21.600000381469727,57.900001525878906
00:33:02,21.600000381469727,58.0
00:34:01,21.5,57.900001525878906
00:35:01,21.600000381469727,58.0
00:36:01,21.5,58.0
00:37:02,21.600000381469727,58.0
00:38:02,21.600000381469727,58.0
00:39:02,21.600000381469727,58.0
00:40:02,21.600000381469727,58.0
00:41:02,21.600000381469727,58.0
00:42:01,21.600000381469727,58.0
00:43:01,21.5,58.0
00:44:02,21.600000381469727,58.0
00:45:02,21.600000381469727,58.0
00:46:02,21.600000381469727,58.0
00:47:02,21.600000381469727,58.0
00:48:01,21.600000381469727,58.0
00:49:01,21.600000381469727,58.099998474121094
00:50:02,21.600000381469727,58.099998474121094
00:51:02,21.600000381469727,58.099998474121094
00:52:02,21.600000381469727,58.0
00:53:02,21.600000381469727,58.099998474121094
00:54:02,21.600000381469727,58.0
00:55:02,21.600000381469727,58.099998474121094
00:56:02,21.600000381469727,58.20000076293945
00:57:01,21.600000381469727,58.29999923706055
00:58:01,21.600000381469727,58.20000076293945
00:59:02,21.600000381469727,58.099998474121094
01:00:02,21.600000381469727,58.29999923706055
01:01:01,21.600000381469727,58.20000076293945
01:02:02,21.600000381469727,58.0
01:03:01,21.600000381469727,58.099998474121094
01:04:01,21.600000381469727,58.099998474121094
01:05:02,21.600000381469727,58.20000076293945
01:06:01,21.600000381469727,58.0
01:07:01,21.600000381469727,58.099998474121094
01:08:01,21.600000381469727,58.0
01:09:02,21.600000381469727,58.099998474121094
01:10:02,21.600000381469727,58.20000076293945
01:11:02,21.600000381469727,58.20000076293945
01:12:02,21.600000381469727,58.20000076293945
01:13:02,21.600000381469727,58.099998474121094
01:14:02,21.700000762939453,58.29999923706055
01:15:02,21.600000381469727,58.20000076293945
01:16:01,21.600000381469727,58.20000076293945
01:17:01,21.600000381469727,58.400001525878906
01:18:01,21.600000381469727,58.20000076293945
01:19:01,21.600000381469727,58.29999923706055
01:20:02,21.600000381469727,58.5
01:21:01,21.600000381469727,58.5
01:22:01,21.600000381469727,58.400001525878906
01:23:02,21.600000381469727,58.5
01:24:02,21.600000381469727,58.5
01:25:02,21.600000381469727,58.29999923706055
01:26:02,21.600000381469727,58.5
01:27:01,21.600000381469727,58.400001525878906
01:28:01,21.600000381469727,58.5
01:29:01,21.600000381469727,58.29999923706055
01:30:02,21.600000381469727,58.400001525878906
01:31:01,21.600000381469727,58.5
